Sampling Time,Station Name,Link,Percentile,Stage (ft),HU Code,Flow (cfs),Path,Latitude,Longitude
7/8/2019 15:15,Deep Run at Old Bridge NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01406050,65.09,6.82,2030105,6.19,NJ01406050,40.415,-74.3489
7/8/2019 15:15,Swimming River Reservoir near Red Bank NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01407498,0,35.14,2030104,0,NJ01407498,40.3192,-74.115
7/8/2019 15:15,Swimming River near Red Bank NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01407500,49.54,5.14,2030104,18.7,NJ01407500,40.3197,-74.1156
7/8/2019 15:15,Jumping Brook near Neptune City NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01407760,80.72,1.64,2030104,6.54,NJ01407760,40.2033,-74.0658
7/8/2019 15:15,Manasquan River near Allenwood NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01408029,89.9,7.87,2040301,60.9,NJ01408029,40.1467,-74.1222
7/8/2019 15:15,North Branch Metedeconk River near Lakewood NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01408120,75.77,3.3,2040301,47.8,NJ01408120,40.0917,-74.1525
7/8/2019 15:15,Westecunk Creek at Stafford Forge NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01409280,80.58,10.96,2040301,39.2,NJ01409280,39.6667,-74.3203
7/8/2019 15:15,West Branch Wading River near Jenkins NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01409810,84.29,11.92,2040301,184,NJ01409810,39.6881,-74.5481
7/8/2019 15:15,East Branch Bass River near New Gretna NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01410150,90.72,4.08,2040301,19,NJ01410150,39.6231,-74.4414
7/8/2019 15:15,Tuckahoe River at Head of River NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01411300,83.89,4.25,2040302,43.3,NJ01411300,39.3069,-74.8206
7/8/2019 15:15,Maurice River at Norma NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01411500,91.32,3.04,2040206,221,NJ01411500,39.4956,-75.0769
7/8/2019 15:15,Cohansey River at Seeley NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01412800,83.4,3.78,2040206,52,NJ01412800,39.4724999,-75.2556
7/8/2019 15:15,Delaware River near Delaware Water Gap Pa,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01440200,0,5.98,2040104,0,NJ01440200,41.0133,-75.0861
7/8/2019 15:15,Paulins Kill at Blairstown NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01443500,82.37,2,2040105,167,NJ01443500,40.9808,-74.9533
7/8/2019 15:15,Pequest River at Huntsville NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01445000,85.98,2.92,2040105,55.8,NJ01445000,40.9808,-74.7764
7/8/2019 15:15,Pequest River at Pequest NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01445500,83.73,1.88,2040105,144,NJ01445500,40.8305999,-74.9778
7/8/2019 15:15,Beaver Brook near Belvidere NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01446000,85.13,2.05,2040105,46.6,NJ01446000,40.8433,-75.0464
7/8/2019 15:15,Lake Hopatcong at Landing NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01455400,0,9.22,2040105,0,NJ01455400,40.9174999,-74.6641999
7/8/2019 15:15,Musconetcong River at outlet of Lake Hopatcong NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01455500,89.84,1.92,2040105,44.2,NJ01455500,40.9172,-74.6656
7/8/2019 15:15,Musconetcong River near Bloomsbury NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01457000,91.78,2.07,2040105,313,NJ01457000,40.6721999,-75.0608
7/8/2019 15:15,Delaware River at Trenton NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01463500,83.29,9.61,2040105,9600,NJ01463500,40.2217,-74.7781
7/8/2019 15:15,Assunpink Creek at Trenton NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01464000,91.47,3.73,2040105,243,NJ01464000,40.2242,-74.7492
7/8/2019 15:15,Crosswicks Creek at Extonville NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01464500,91.37,4.52,2040201,194,NJ01464500,40.1372,-74.6
7/8/2019 15:15,South Branch Rancocas Creek at Vincentown NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01465850,93.48,2.41,2040202,152,NJ01465850,39.94,-74.7631
7/8/2019 15:15,McDonalds Branch in Byrne State Forest NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01466500,82.17,1.38,2040202,2.51,NJ01466500,39.885,-74.5053
7/8/2019 15:15,NB Rancocas C at Iron Works Park at Mount Holly NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01467005,0,10.53,2040202,0,NJ01467005,39.9931,-74.7814
7/8/2019 15:15,South Branch Pennsauken Creek at Cherry Hill NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01467081,79.59,2.54,2040202,15.6,NJ01467081,39.9417,-75.0010999
7/8/2019 15:15,Salem River at Woodstown NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01482500,78.53,11.15,2040206,14.3,NJ01482500,39.6439,-75.3303
7/8/2019 15:15,RED CLAY CREEK NEAR STANTON  DE,https://waterdata.usgs.gov/de/nwis/uv?site_no=01480015,74.44,8.04,2040205,73.5,DE01480015,39.7158,-75.6399
7/8/2019 15:15,RED CLAY CREEK TRIBUTARY AT MARSHALLTON  DE,https://waterdata.usgs.gov/de/nwis/uv?site_no=01480017,0,16.41,2040205,0,DE01480017,39.7274,-75.6519
7/8/2019 15:15,BRANDYWINE CREEK AT WILMINGTON  DE,https://waterdata.usgs.gov/de/nwis/uv?site_no=01481500,87.16,12.28,2040205,563,DE01481500,39.7695,-75.5767
7/8/2019 15:15,BLACKBIRD CREEK AT BLACKBIRD  DE,https://waterdata.usgs.gov/de/nwis/uv?site_no=01483200,85.16,1.1,2040205,3.43,DE01483200,39.3663,-75.6694
7/8/2019 15:15,LEIPSIC RIVER NEAR CHESWOLD  DE,https://waterdata.usgs.gov/de/nwis/uv?site_no=01483500,92.71,2.07,2040207,17.3,DE01483500,39.2329,-75.6323
7/8/2019 15:15,GARRISONS LAKE NEAR CHESWOLD  DE,https://waterdata.usgs.gov/de/nwis/uv?site_no=01483510,0,5.87,2040207,0,DE01483510,39.2443,-75.5883999
7/8/2019 15:15,ST JONES RIVER AT DOVER  DE,https://waterdata.usgs.gov/de/nwis/uv?site_no=01483700,93.52,3.33,2040207,86.9,DE01483700,39.1637,-75.5191
7/8/2019 15:15,HAVEN LAKE OUTLET AT MILFORD  DE,https://waterdata.usgs.gov/de/nwis/uv?site_no=01484143,0,13.96,2040207,0,DE01484143,38.9129,-75.4442
7/8/2019 15:15,MILLSBORO POND OUTLET AT MILLSBORO  DE,https://waterdata.usgs.gov/de/nwis/uv?site_no=01484525,65.04,3.01,2060010,59.3,DE01484525,38.5946,-75.291
7/8/2019 15:15,BEAVERDAM DITCH NEAR MILLVILLE  DE,https://waterdata.usgs.gov/de/nwis/uv?site_no=01484695,41,-0.22,2060010,0.68,DE01484695,38.5214,-75.1334
7/8/2019 15:15,NANTICOKE RIVER NEAR BRIDGEVILLE  DE,https://waterdata.usgs.gov/de/nwis/uv?site_no=01487000,67.56,4.51,2060008,58,DE01487000,38.7283,-75.5619
7/8/2019 15:15,HEARNS POND NEAR SEAFORD  DE,https://waterdata.usgs.gov/de/nwis/uv?site_no=01487170,0,24.81,2080109,0,DE01487170,38.6801,-75.5945
7/8/2019 15:15,DRY MARSH RUN NEAR BERRYVILLE  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01616100,72.21,1.47,2070004,8.85,VA01616100,39.1926,-78.0686
7/8/2019 15:15,MIDDLE RIVER NEAR GROTTOES  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01625000,90.79,4.08,2070005,262,VA01625000,38.2618,-78.862
7/8/2019 15:15,SOUTH RIVER NEAR WAYNESBORO  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01626000,80.59,2.66,2070005,71.8,VA01626000,38.0576,-78.9081
7/8/2019 15:15,S F SHENANDOAH RIVER AT FRONT ROYAL  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01631000,90.85,2.06,2070005,1450,VA01631000,38.914,-78.2108
7/8/2019 15:15,N F SHENANDOAH RIVER AT COOTES STORE  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01632000,90.7,3.13,2070006,125,VA01632000,38.6370999,-78.8528
7/8/2019 15:15,PINEY RUN NEAR LOVETTSVILLE  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01636690,92.55,2.27,2070008,99.3,VA01636690,39.3108,-77.7185
7/8/2019 15:15,N F CATOCTIN CREEK AT RT 681 NEAR WATERFORD  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01638420,89.86,3.16,2070008,121,VA01638420,39.205,-77.6239
7/8/2019 15:15,N F GOOSE CREEK AT RT 729 NEAR LINCOLN  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01643805,80.45,2.44,2070008,71.8,VA01643805,39.0723,-77.6839
7/8/2019 15:15,DIFFICULT RUN NEAR GREAT FALLS  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01646000,98.81,12.29,2070008,5190,VA01646000,38.9759,-77.2458
7/8/2019 15:15,S F QUANTICO CREEK NEAR INDEPENDENT HILL  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01658500,55.33,1.42,2070011,1.3,VA01658500,38.5873,-77.4286
7/8/2019 15:15,HAZEL RIVER AT RIXEYVILLE  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01663500,92.73,4.22,2080103,451,VA01663500,38.5918,-77.965
7/8/2019 15:15,RAPPAHANNOCK RIVER AT REMINGTON  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01664000,90.76,4.01,2080103,697,VA01664000,38.5307,-77.8135999
7/8/2019 15:15,NORTH ANNA RIVER NEAR PARTLOW  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01670400,42.65,3.8,2080106,53.8,VA01670400,38.0129,-77.7011
7/8/2019 15:15,CRAIG CREEK AT PARR  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=02018000,78.73,4.12,2080201,158,VA02018000,37.6659999,-79.9114
7/8/2019 15:15,JAMES RIVER AT BEDFORD DAM NR MAJOR  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=02024750,0,5.6,2080203,0,VA02024750,37.5798,-79.3764
7/8/2019 15:15,JAMES RIVER AT SCOTTSVILLE  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=02029000,81.44,4.85,2080203,4290,VA02029000,37.7974,-78.4914
7/8/2019 15:15,SLATE RIVER NEAR ARVONIA  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=02030500,68.26,3.35,2080203,102,VA02030500,37.7029,-78.3775
7/8/2019 15:15,MONCUIN CREEK BELOW US HWY 360 NEAR MANQUIN  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=0167357970,66.67,5.16,2080106,22.1,VA0167357970,37.7122,-77.1464
7/8/2019 15:15,SPRUCE CREEK AT ROUTE 627 NEAR NELLYSFORD  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=0202848938,0,2.09,2080203,0,VA0202848938,37.8839,-78.8993
7/8/2019 15:12,VINES CREEK NEAR DAGSBORO  DE,https://waterdata.usgs.gov/de/nwis/uv?site_no=01484549,0,1.9,2060010,0,DE01484549,38.5563999,-75.2032
7/8/2019 15:12,UNNAMED DTCH ON FRED HUDSON RD AT BETHANY BCH  DE,https://waterdata.usgs.gov/de/nwis/uv?site_no=01484690,0,0.56,2060010,0,DE01484690,38.5554,-75.0634
7/8/2019 15:12,FOURMILE RUN ABOVE HIGHWAY 1 AT ALEXANDRIA  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01652545,0,2.4,2070010,0,VA01652545,38.8402,-77.0532999
7/8/2019 15:10,Whippany River at Morristown NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01381500,77.85,2.23,2030103,42.8,NJ01381500,40.8072,-74.4569
7/8/2019 15:10,East Branch Rahway River at Maplewood NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01393890,0,2.31,2030104,0,NJ01393890,40.7346999,-74.2706
7/8/2019 15:10,Mulhockaway Creek at Van Syckel NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01396660,91.44,1.06,2030105,36.9,NJ01396660,40.6475,-74.9689
7/8/2019 15:10,MIDDLE RIVER ABOVE ROUTE 250 NEAR CHURCHVILLE  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01622464,0,1.74,2070005,0,VA01622464,38.2085999,-79.1342
7/8/2019 15:10,RAMSEYS DRAFT AT ROUTE 716 NEAR WEST AUGUSTA  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=02020246,0,2.79,2080202,0,VA02020246,38.276,-79.3354
7/8/2019 15:06,MURDERKILL RIVER AT FREDERICA  DE,https://waterdata.usgs.gov/de/nwis/uv?site_no=01484080,0,1.55,2040207,-2360,DE01484080,39.0105,-75.4583
7/8/2019 15:06,CEDAR CREEK NEAR SLAUGHTER BEACH  DE,https://waterdata.usgs.gov/de/nwis/uv?site_no=01484235,0,2.49,2040207,0,DE01484235,38.935,-75.3237
7/8/2019 15:05,WEST BRANCH HERRING RUN AT IDLEWYLDE  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01585200,93.8,1.73,2060003,12.1,MD01585200,39.3736,-76.5843
7/8/2019 15:05,HOFFMAN DRAINAGE TUNNEL AT CLARYSVILLE  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01601420,32.81,2.13,2070002,22.8,MD01601420,39.6383,-78.8926
7/8/2019 15:05,STORM DRAIN AT LINDSLEY DR NEAR VIRGINIA BEACH  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=0204295063,35,0.06,2080108,0.02,VA0204295063,36.8579999,-76.0222
7/8/2019 15:02,L PAX RIV TRIB ABOVE WILDE LAKE AT COLUMBIA  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01593370,85.71,1.81,2060006,3.33,MD01593370,39.2258,-76.8700999
7/8/2019 15:00,Delaware River at Montague NJ,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01438500,72.83,5.61,2040104,3050,PA01438500,41.3092,-74.7953
7/8/2019 15:00,Jordan Creek near Schnecksville  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01451800,94,3.16,2040106,191,PA01451800,40.6618,-75.6269
7/8/2019 15:00,Schuylkill River at Berne  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01470500,90.01,5.61,2040203,780,PA01470500,40.5226,-75.9983
7/8/2019 15:00,Blue Marsh Lake near Bernville  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01470870,0,291.53,2040203,0,PA01470870,40.3793,-76.0327
7/8/2019 15:00,Schuylkill River at Reading  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01471510,96.83,4.26,2040203,4760,PA01471510,40.3316,-75.9387
7/8/2019 15:00,Wissahickon Creek at Mouth  Philadelphia  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01474000,80.97,2.41,2040203,72.3,PA01474000,40.0154,-75.2068
7/8/2019 15:00,Schuylkill River at Philadelphia  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01474500,91.93,6.54,2040203,3330,PA01474500,39.9679,-75.1885
7/8/2019 15:00,Marsh Creek near Downingtown  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01480685,89.68,2.24,2040205,44.6,PA01480685,40.0554,-75.7163
7/8/2019 15:00,Tioga River near Mansfield  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01516350,71.37,0.44,2050104,100,PA01516350,41.797,-77.0802
7/8/2019 15:00,Tioga Lake at Tioga Dam at Tioga  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01517900,0,1080.96,2050104,0,PA01517900,41.8992,-77.1389
7/8/2019 15:00,Crooked Cr bl Catlin Hollow at Middlebury Center,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01518420,0,39.27,2050104,31.2,PA01518420,41.8426,-77.2733
7/8/2019 15:00,Hammond Lake at Hammond Dam at Tioga  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01518498,0,1086.57,2050104,0,PA01518498,41.899,-77.1474999
7/8/2019 15:00,Tioga River at Tioga Junction  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01518700,82.78,7.51,2050104,321,PA01518700,41.9525999,-77.1152
7/8/2019 15:00,Cowanesque River at Elkland  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01519200,0,16.75,2050104,329,PA01519200,41.9876,-77.3022
7/8/2019 15:00,Cowanesque Lake at Lawrenceville  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01519995,0,1080.26,2050104,0,PA01519995,41.9848,-77.1511
7/8/2019 15:00,Cowanesque River near Lawrenceville  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01520000,91.81,7.94,2050104,311,PA01520000,41.9967,-77.14
7/8/2019 15:00,NB Sugar Creek Trib near Columbia Cross Roads  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01531250,85.27,0.92,2050106,4.6,PA01531250,41.8404,-76.8269
7/8/2019 15:00,Stillwater Lake near Forest City  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01534180,0,1573.61,2050107,0,PA01534180,41.6962,-75.4857
7/8/2019 15:00,Aylesworth Creek Lake at Jermyn  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01534490,0,1108.57,2050107,0,PA01534490,41.5223,-75.5296
7/8/2019 15:00,Lackawanna River at Archbald  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01534500,86.39,2.54,2050107,193,PA01534500,41.5045,-75.5421
7/8/2019 15:00,West Branch Susquehanna River at Bower  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01541000,81.81,5.49,2050201,405,PA01541000,40.897,-78.677
7/8/2019 15:00,Curwensville Lake near Curwensville  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01541180,0,1162.82,2050201,0,PA01541180,40.9537,-78.5275
7/8/2019 15:00,WB Susquehanna River near Curwensville  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01541200,81.01,3.76,2050201,514,PA01541200,40.9614,-78.5192
7/8/2019 15:00,West Branch Susquehanna River at Hyde  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01541303,83.53,4.32,2050201,879,PA01541303,41.0045,-78.4567
7/8/2019 15:00,Waldy Run near Emporium  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01542810,69,3.45,2050202,1.98,PA01542810,41.579,-78.2925
7/8/2019 15:00,East Fork Sinnemahoning at Wharton Township  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01543693,43.47,3.81,2050202,24.6,PA01543693,41.5414,-77.9803
7/8/2019 15:00,First Fork Sinnemahoning Creek at Wharton  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01543700,0,4.16,2050202,121,PA01543700,41.519,-78.0275
7/8/2019 15:00,First Fork Sinnemahoning Creek Reservoir,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01543900,0,922,2050202,0,PA01543900,41.4069999,-78.0192
7/8/2019 15:00,Kettle Creek at Cross Fork  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01544500,86.94,1.2,2050203,144,PA01544500,41.4759,-77.8258
7/8/2019 15:00,Kettle Cr Lake at Kettle Cr Dam near Westport  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01544800,0,842.19,2050203,0,PA01544800,41.3603,-77.9239
7/8/2019 15:00,Kettle Creek near Westport  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01545000,91.28,2.86,2050203,354,PA01545000,41.3195,-77.8739
7/8/2019 15:00,Young Womans Creek near Renovo  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01545600,83.77,2.11,2050203,58.7,PA01545600,41.3895,-77.6908
7/8/2019 15:00,Foster Joseph Sayers Lake near Blanchard  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01547480,0,630.27,2050204,0,PA01547480,41.0481,-77.6093999
7/8/2019 15:00,Bald Eagle Creek at Blanchard  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01547500,82.23,3.69,2050204,338,PA01547500,41.0516999,-77.6044
7/8/2019 15:00,Beech Creek at Monument  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01547950,78.47,5.99,2050204,204,PA01547950,41.1117,-77.7022
7/8/2019 15:00,Blockhouse Creek near English Center  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01549500,90.77,1.09,2050205,44,PA01549500,41.4737,-77.2308
7/8/2019 15:00,Susquehanna River above Dam at Sunbury  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01553990,0,8.85,2050301,0,PA01553990,40.8529,-76.8025
7/8/2019 15:00,Penns Creek at Penns Creek  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01555000,90.78,2.54,2050301,441,PA01555000,40.8667,-77.0483
7/8/2019 15:00,East Mahantango Creek near Dalmatia  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01555500,98.89,3.6,2050301,823,PA01555500,40.6111999,-76.9119
7/8/2019 15:00,Juniata River at Huntingdon  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01559000,93.61,3.08,2050302,1670,PA01559000,40.4848,-78.0189
7/8/2019 15:00,Raystown Branch Juniata River at Wolfsburg  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01559790,0,5.79,2050303,0,PA01559790,40.0459,-78.5288999
7/8/2019 15:00,Dunning Creek at Belden  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01560000,91.4,2.32,2050303,254,PA01560000,40.0717,-78.4925
7/8/2019 15:00,Raystown Branch Juniata River at Saxton  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01562000,86.5,2.38,2050303,669,PA01562000,40.2159,-78.2653
7/8/2019 15:00,Raystown Lake near Huntingdon  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01563100,0,786.47,2050303,0,PA01563100,40.4351,-78.0067
7/8/2019 15:00,Kishacoquillas Creek at Reedsville  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01565000,79.84,2.74,2050304,126,PA01565000,40.6548,-77.5831
7/8/2019 15:00,Tuscarora Creek near Port Royal  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01566000,81.69,3.71,2050304,127,PA01566000,40.5154,-77.4192
7/8/2019 15:00,Juniata River at Newport  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01567000,83.24,4.55,2050304,3230,PA01567000,40.4784,-77.1292
7/8/2019 15:00,Bixler Run near Loysville  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01567500,94,3.74,2050305,42.2,PA01567500,40.3709,-77.4021999
7/8/2019 15:00,Susquehanna River at Harrisburg  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01570500,90.09,4.9,2050305,33000,PA01570500,40.2548,-76.8861
7/8/2019 15:00,Conewago Creek near Falmouth  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01573710,88.89,8.1,2050305,1190,PA01573710,40.1492999,-76.6878
7/8/2019 15:00,West Conewago Creek near Manchester  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01574000,98.67,7.43,2050306,3840,PA01574000,40.0809,-76.7181
7/8/2019 15:00,Codorus Creek at Spring Grove  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01574500,78.95,2.35,2050306,76,PA01574500,39.8787,-76.8533
7/8/2019 15:00,Indian Rock Dam near York  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01574700,0,377.9,2050306,0,PA01574700,39.9229,-76.7536
7/8/2019 15:00,Codorus Creek near York  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01575500,91.22,2.94,2050306,256,PA01575500,39.9462,-76.7552
7/8/2019 15:00,Tonoloway Creek near Needmore  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01613050,76.28,3.14,2070004,4.11,PA01613050,39.8984,-78.1322
7/8/2019 15:00,Big Spring Run near Mylin Corners  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=015765195,81.76,3.45,2050306,3.18,PA015765195,39.9959,-76.264
7/8/2019 15:00,LITTLE ANNEMESSEX RIVER AT CRISFIELD  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01485755,0,-0.03,2080110,0,MD01485755,37.9784999,-75.8637
7/8/2019 15:00,UNICORN BRANCH NEAR MILLINGTON  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01493000,86.33,1.51,2060002,20.8,MD01493000,39.2498999,-75.8615
7/8/2019 15:00,CHESTERVILLE BRANCH NEAR CRUMPTON  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01493112,86.37,1.32,2060002,11.7,MD01493112,39.2571,-75.9401
7/8/2019 15:00,CHES BAY AT MOUTH OF SUS R AT HAVRE DE GRACE  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01580620,0,1.62,2060003,0,MD01580620,39.5378,-76.0896
7/8/2019 15:00,GRAVE RUN NEAR BECKLEYSVILLE  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01581830,90.54,0.18,2060003,26.8,MD01581830,39.6548,-76.7809
7/8/2019 15:00,GUNPOWDER FALLS NEAR PARKTON  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01581920,82.18,2.31,2060003,191,MD01581920,39.6188999,-76.6902999
7/8/2019 15:00,NORTH BRANCH PATAPSCO RIVER AT CEDARHURST  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01586000,97.51,3.39,2060003,727,MD01586000,39.503,-76.8844
7/8/2019 15:00,BEAVER RUN NEAR FINKSBURG  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01586210,96.05,1.66,2060003,107,MD01586210,39.4894,-76.9029
7/8/2019 15:00,MORGAN RUN NEAR LOUISVILLE  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01586610,97.3,3.81,2060003,640,MD01586610,39.4519,-76.9553
7/8/2019 15:00,L PAX RIV TRIB ABOVE LAKE ELKHORN NR GUILFORD  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01593450,83.33,2.12,2060006,56.1,MD01593450,39.1879,-76.8306999
7/8/2019 15:00,LITTLE PATUXENT RIVER AT GUILFORD  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01593500,98.86,6.14,2060006,694,MD01593500,39.1678,-76.8512
7/8/2019 15:00,SAVAGE RIVER RESERVOIR NEAR BLOOMINGTON  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01597490,0,1465.67,2070002,0,MD01597490,39.5081,-79.1349
7/8/2019 15:00,NORTH BRANCH POTOMAC RIVER AT LUKE  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01598500,95.25,3.05,2070002,1150,MD01598500,39.479,-79.0638
7/8/2019 15:00,WILLS CREEK NEAR CUMBERLAND  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01601500,86.96,2.89,2070002,254,MD01601500,39.6696,-78.788
7/8/2019 15:00,POTOMAC RIVER AT PAW PAW  WV,https://waterdata.usgs.gov/md/nwis/uv?site_no=01610000,95.91,8.09,2070003,5270,MD01610000,39.5389,-78.4564
